pat1,pat2,pat3,pat4,pat5,pat6,pat7,pat8,pat9,pat10,pat11,pat12,pat13,pat14,pat15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84656,1541.79,1991.81,3500.52,2268.78,1594.98,1643.4,1476.17,2739.22,2902.22,1262.34,1988.55,2338.59,1291.29,2741.58,3197.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2760,1202.21,2701.25,3550.29,2204.49,1987.29,3423.18,2188.56,2808.58,2653.28,2506.41,7148.85,2850.12,4104.64,2945.07,3843.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
64395,47.0701,239.968,137.461,37.9551,141.95,165.263,87.0286,71.3958,71.3531,123.427,43.8931,103.155,74.095,91.5146,113.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
64396,0.9606,2.4158,4.1475,0,1.6766,0.8022,2.4865,2.0399,1.0571,0.4456,1.2723,0.6068,1.1312,0.3861,2.1497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2762,188.28,101.06,170.049,99.9225,86.6228,419.976,215.914,118.653,170.719,211.206,185.114,83.7379,675.905,158.316,220.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
10691,71.5658,146.155,88.8757,82.1069,82.7108,117.529,167.426,76.4956,94.6089,116.743,80.1527,66.1408,55.4299,89.9701,91.8984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
26205,717.579,820.158,481.114,615.027,425.849,315.283,828.844,917.607,358.88,715.161,669.847,715.413,681.561,685.394,472.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2764,1300.19,1619.38,1640.05,982.184,855.051,1344.97,847.493,863.55,1068.18,802.941,969.466,746.966,1079.19,800.85,1385.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9535,193.564,121.594,98.3558,189.001,386.729,152.427,1276.83,196.849,131.078,462.515,222.646,235.437,380.091,135.534,162.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
51291,60.999,153.402,56.288,109.218,141.391,112.314,547.037,176.11,46.5116,306.561,71.883,140.17,136.878,112.366,56.9663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2765,0,0,0,0,0,0,0,0,0,0,0,0.6068,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
51053,224.304,213.797,609.095,454.686,277.193,1776.57,368.421,507.93,919.662,834.132,989.186,243.325,1268.67,320.88,377.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
29926,797.31,503.288,1062.95,749.806,640.45,1108.3,1779.11,465.433,865.75,1056.03,625.954,537.015,947.964,715.899,908.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
29925,264.649,1112.47,334.765,142.525,217.395,595.668,262.743,253.285,248.943,228.139,208.651,531.553,506.787,539.048,328.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
51292,1890.49,1341.97,2978.52,1207.59,1038.91,1374.25,1016.16,3280.47,2943.97,1144.26,2940.2,1307.65,2569,1193.17,2732.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2766,213.256,45.4972,493.557,1011.62,458.262,1793.42,161.625,218.267,952.431,129.219,863.232,414.442,628.394,1120.96,425.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
8833,813.641,1969.27,453.859,270.333,569.475,2250.3,761.293,670.441,504.757,3814.64,764.631,1055.22,1462.1,499.662,686.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2767,99.9039,935.31,781.514,178.931,570.593,634.176,261.5,685.74,745.243,78.4226,258.27,445.995,242.081,580.365,935.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2768,973.583,1825.12,3178.79,1161.89,3333.02,1894.5,3594.28,1317.08,2242.6,2451.15,1051.53,1553.4,1176.47,1987.06,2083.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
10672,1903.94,2528.92,940.305,846.63,1135.04,1304.45,2312.47,1253.85,1045.45,1448.59,820.611,2125,885.181,861.859,902.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9630,9.1258,24.1578,11.8501,18.5902,7.2651,7.6213,14.0903,17.679,24.8414,5.7926,34.3511,32.767,8.4842,12.3564,8.0613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2769,42.7474,16.9105,11.8501,27.1108,152.009,8.0225,554.496,7.1396,52.8541,2313.02,43.8931,106.189,79.1855,18.9207,22.5715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2770,722.382,2205.21,1537.55,384.973,2544.47,610.509,976.378,2684.82,2147.46,826.111,1121.5,836.165,373.869,1525.24,859.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2771,7683,14028.4,6501.56,6990.7,5723.25,4600.48,13844.6,6268.9,3410.68,7335.19,7649.49,6201.46,6341.06,5716.77,3934.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2773,1932.28,2168.97,1675.6,914.02,1411.67,1541.92,2725.24,1998.74,2403.81,3905.09,1361.96,932.039,1208.14,1322.14,1995.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2774,80.6916,88.9813,44.4379,88.3036,9.5006,8.0225,22.7932,167.27,20.0846,14.7042,62.341,168.689,17.5339,408.92,7.5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2775,446.686,10.4684,419.493,3786.21,3.912,8.0225,11.1894,919.986,604.651,24.5071,2187.66,11.5291,58.8235,389.613,782.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2776,1517.77,2356.6,751.296,1478.7,1188.13,1361.41,1116.87,1433.36,1146.41,1093.91,875.318,1549.15,718.891,1785.11,451.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2778,93308.8,60265.3,18575.6,56990.7,299094,25298.8,31887.7,47220.9,40618.9,34255.1,208032,38621.4,82282.8,32060.6,61116.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
149775,0,0,0,3.873,10.0594,0,0,0,1.0571,0,4.4529,0,0,0,0.5374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2779,0.4803,0,1.7775,0,0,0.4011,0,0,0,0.4456,0,1.2136,0.5656,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2780,6.7243,2.8184,1.185,1.5492,0.5589,1.6045,1.2433,1.3599,3.6998,2.2279,1.9084,0.6068,0.5656,3.8614,2.6871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
346562,0,0,0,0.7746,1.1177,0,0,0,1.0571,0,0,0.6068,0,0.3861,0.5374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2781,358.309,237.955,444.971,1575.52,127.419,223.024,2.0721,459.993,556.554,92.6813,277.99,263.349,78.6199,898.542,2132.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2782,8297.31,4620.99,4437.86,4420.6,6307.26,4313.28,9958.97,3016.64,6821.35,15832.5,4138.04,4480.58,3330.88,3441.64,5790.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
54584,127.123,39.796,157.423,76.9094,21.2366,44.28,193.187,86.3142,166.343,130.556,97.3282,98.6104,99.3269,94.8315,127.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2783,7629.68,6051.53,12642.9,5952.75,4006.44,5400.72,10123.1,4946.37,9070.82,6147.27,2917.3,5287.01,4740.38,6590.6,11967.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
10399,17703.7,17308.3,35927.7,33017,14970.1,30426.8,16581.4,22631.8,12404.3,34520.7,57974.6,18596.5,37837.7,24629,54034.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2784,16.3305,31.7675,24.5178,178.032,2.2354,0.4091,111.492,15.9213,3.1871,2.8428,2.5891,9.1019,1.1425,1.1584,4.5573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
59345,333.814,580.19,86.5057,245.546,298.988,796.631,1139.66,136.672,128.964,1441.46,192.748,270.631,702.489,308.138,245.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
10681,354.467,323.715,352.54,420.604,16.2068,291.215,589.722,323.661,173.89,1104.6,680.662,296.723,186.086,406.217,47.2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
10020,1694.04,750.906,881.647,681.642,546.003,790.614,326.564,64.9362,1656.98,598.864,423.028,1729.37,922.511,1020.56,772.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2790,922.67,734.853,395.793,797.831,586.241,509.426,1305.43,582.726,491.85,1337.64,510.814,952.063,855.204,549.088,491.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2791,1154.18,1032.75,1116.28,824.167,1260.78,510.63,2687.94,2116.04,336.152,4054.81,954.198,362.257,889.14,7380.64,390.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
55970,4059.56,1847.67,1958.82,440.744,1916.88,2624.15,2131.37,4482.64,993.658,3552.19,1159.03,1104.37,2408.37,2198.67,3588.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
51764,0,0,0,0,0,0.8022,0.4144,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
54331,128.242,177.963,17.7751,86.7545,609.713,70.1966,1515.54,62.2164,53.3827,331.068,180.662,299.757,26.0181,29.7326,44.6057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2785,127.281,7.65,3.555,3.0984,3.912,6.0168,0,0,6.871,5.347,1.2723,11.5291,6.2217,3.4752,4.2993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2786,10.5668,2.4158,0.5925,95.275,165.98,3.6101,95.317,39.0977,4.2283,258.884,0,1.8204,65.6109,3.0891,8.0613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2787,2477.43,592.672,1016.74,1632.84,2085.09,1965.5,3155.82,1853.23,2396.93,4944.64,2710.56,1088.59,1936.09,1135.24,1790.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2788,81.6523,732.787,466.894,219.984,2073.92,237.866,110.236,987.643,544.926,10.694,1336.51,3314.32,80.8824,1185.83,4095.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
94235,0,0,0,0,0,0,0.4144,0,2.6427,0,0,0,1.1312,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2792,18.732,0,0.5925,0,0,0,0,0,0,0,0,0,0,0.3861,0.5374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2793,17.2911,10.4684,0.5925,10.8443,13.9714,6.418,50.145,6.1196,3.6998,57.0346,4.4529,14.5631,13.5747,6.5643,5.3742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2794,1783.04,1323.85,1128.44,1392.37,1512.58,1436.44,2686.28,1434.32,2312.07,1494.74,1610.39,1062.63,3143.91,706.153,1390.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
29889,1600.38,592.672,1118.06,1371.03,701.365,1497.39,1145.88,1092.36,1960.89,2293.42,1298.98,784.587,1317.31,1120.96,1576.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
26354,1347.74,1980.14,996.593,477.924,796.93,789.009,1707.42,1265.75,986.258,1282.83,1179.39,1682.04,1078.05,1204.36,1190.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
54552,285.783,532.277,721.671,288.149,269.369,490.574,799.42,382.478,1023.78,556.979,664.758,395.631,223.982,589.632,528.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
10578,8.1652,6.8447,20.7377,24.787,24.0308,3.6101,16.5769,20.0588,0.5285,1305.56,38.8041,27.9126,7.3529,3.4752,3.7619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
27232,18.732,1.6105,13.6276,56.5453,0.5589,11.6326,2.0721,4.7597,24.3129,0.8912,13.3588,54.6117,2.8281,5.4059,1.0748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
8443,1347.26,2147.23,1004.3,905.5,1235.63,1384.68,906.341,867.97,1098.84,1098.36,1007.63,1018.81,1419.12,999.71,1206.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
10007,1223.82,2296.6,1169.01,1557.71,1578.21,1522.26,1361.79,1338.16,1630.55,1029.3,1279.26,2663.84,1335.97,1530.26,3418.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
132789,470.701,357.133,298.03,368.706,272.722,468.512,327.393,568.787,486.786,20.9424,509.542,990.291,275.452,907.81,491.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
64841,383.766,525.03,674.863,254.067,245.897,389.892,706.589,325.361,443.446,930.378,440.84,499.393,417.986,439.425,475.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
79158,493.276,880.553,664.198,472.502,613.625,862.014,1104.85,599.725,536.998,1266.79,969.466,2534.59,247.172,737.909,559.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
84572,19349.2,3114.74,6503.33,11575.5,3810.84,2730.44,1731.04,7155.9,2126.8,2537.15,4822.51,3070.97,3255.07,5311.32,5791.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2796,40.3458,10.871,9.4801,33.3075,17.3246,7.6213,28.1807,13.9392,10.5708,19.6057,54.0712,20.6311,9.6154,11.9703,8.0613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2797,0,0,82.3582,0,0,0,0,0,1.0571,0.4456,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
114814,1259.07,266.662,703.457,590.612,371.673,264.982,509.225,676.343,393.404,335.774,553.588,296.044,446.652,574.998,374.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2798,22.0941,267.347,89.4682,0.7746,68.7394,4.0112,1.6577,2.0399,2297.04,1.3367,5.7252,3.6408,18.6652,363.356,522.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2799,9787.7,42837.1,28437.9,17742.8,17262.5,37657.4,10555.3,21566.6,16847.8,2657.46,22407.1,16379.9,11003.4,30143.1,26300.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2800,1294.91,792.377,671.308,998.451,764.516,696.751,515.955,557.228,940.803,384.984,423.664,969.66,469.457,851.433,1289.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2801,2097.02,2194.34,1984.3,4206.04,1094.24,1780.99,2413.59,2476.42,3569.77,1772.53,1393.77,2622.57,2114.25,2858.96,4230.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
55592,353.506,113.944,55.1029,462.432,159.274,291.215,22.7932,67.3161,67.1247,75.3036,406.488,95.267,97.2851,152.138,8.5987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
401634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2802,2149.86,4741.78,3237.45,4129.36,1910.17,2275.57,5089.1,2630.09,2936.58,1694.11,2245.55,1964.2,2138.01,1926.05,5902.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2803,1970.22,6442.89,1807.73,756.003,1520.09,5786.6,1500.62,1345.3,1834.57,753.035,919.211,2789.44,712.67,1624.48,1755.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9950,1383.29,1509.86,2566.73,1084.43,990.853,717.208,1283.46,945.145,1810.78,987.412,868.321,784.587,760.181,1053.77,1997.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
342096,0,1.2079,0,0.7746,0,1.2034,0,0,0.5285,0,0,0,0.5656,0,1.0748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
55889,0,4.4289,1.185,3.873,2.2354,2.0056,0.8288,2.7198,2.6427,0,0.6361,2.4272,1.6968,0.7723,3.2245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
653641,0,0.4026,0,0,0,0.4011,0.4144,0,0,0,0.6361,0,0,0,2.1497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
653643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
647042,170.509,39.4578,130.944,364.059,176.04,117.128,47.6585,46.5773,158.034,46.7862,298.982,93.4466,14.1403,138.237,23.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
283767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
374650,56.6763,19.7289,50.3629,124.71,57.0034,48.5359,24.8653,15.9791,63.9535,19.1601,80.1527,31.5534,3.9593,50.584,8.0613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
727832,0,0,0,0,0,0,0,0,0,0,0.6361,0,0,0,0.5374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
440295,166.667,44.692,86.5057,450.813,138.596,83.0325,100.704,30.9382,154.863,94.018,227.099,114.684,32.8054,142.099,25.2586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
51125,1368.4,1130.18,1095.54,1609.61,1869.93,1090.25,915.458,2296.23,1110.47,739.222,2001.27,1515.17,1074.1,996.235,1146.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
401647,121.037,1755.87,332.988,200.62,32.9725,154.432,11.1894,2373.4,257.928,63.7184,209.924,46.1165,19.7964,1519.07,19.8845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
23015,2039.87,623.674,3381.43,6919.44,1565.36,841.155,472.026,397.437,4884.78,605.993,4146.95,1210.56,328.054,1086.98,293.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
440270,1589.82,231.512,395.201,3390.39,689.07,538.307,41.0278,308.022,1867.34,159.073,2885.5,575.85,137.443,462.207,29.0206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
729786,1.4409,0,0.5925,3.0984,0,0.4011,0,0,2.1142,0.4456,2.5445,0,0.5656,0.7723,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
100132979,0,0,0.5925,0.7746,0,0,0,0,0.5285,0,0.6361,0.6068,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
390535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
100132565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
283768,0.4803,0,0,0,1.6766,0.8022,0,0,0.5285,0,1.2723,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA
